saving training to: data\run_046.pth
Epoch: 0 | Score: 1 | Best Score: 1 | Step: 7
Epoch: 1 | Score: 1 | Best Score: 1 | Step: 5
Epoch: 2 | Score: 4 | Best Score: 4 | Step: 22
Epoch: 3 | Score: 3 | Best Score: 4 | Step: 17
Epoch: 4 | Score: 2 | Best Score: 4 | Step: 13
Epoch: 5 | Score: 1 | Best Score: 4 | Step: 5
Epoch: 6 | Score: 0 | Best Score: 4 | Step: 4
Epoch: 7 | Score: 1 | Best Score: 4 | Step: 9
Epoch: 8 | Score: 0 | Best Score: 4 | Step: 4
Epoch: 9 | Score: 5 | Best Score: 5 | Step: 27
Epoch: 10 | Score: 1 | Best Score: 5 | Step: 7
Epoch: 11 | Score: 1 | Best Score: 5 | Step: 8
Epoch: 12 | Score: 0 | Best Score: 5 | Step: 3
Epoch: 13 | Score: 2 | Best Score: 5 | Step: 10
Epoch: 14 | Score: 2 | Best Score: 5 | Step: 11
Epoch: 15 | Score: 0 | Best Score: 5 | Step: 2
Epoch: 16 | Score: 1 | Best Score: 5 | Step: 9
Epoch: 17 | Score: 1 | Best Score: 5 | Step: 9
Epoch: 18 | Score: 1 | Best Score: 5 | Step: 5
Epoch: 19 | Score: 0 | Best Score: 5 | Step: 2
Epoch: 20 | Score: 0 | Best Score: 5 | Step: 2
Epoch: 21 | Score: 0 | Best Score: 5 | Step: 4
Epoch: 22 | Score: 2 | Best Score: 5 | Step: 11
Epoch: 23 | Score: 0 | Best Score: 5 | Step: 2
Epoch: 24 | Score: 1 | Best Score: 5 | Step: 5
Epoch: 25 | Score: 0 | Best Score: 5 | Step: 4
Epoch: 26 | Score: 5 | Best Score: 5 | Step: 25
Epoch: 27 | Score: 1 | Best Score: 5 | Step: 5
Epoch: 28 | Score: 2 | Best Score: 5 | Step: 14
Epoch: 29 | Score: 1 | Best Score: 5 | Step: 9
Epoch: 30 | Score: 1 | Best Score: 5 | Step: 8
Epoch: 31 | Score: 1 | Best Score: 5 | Step: 7
Epoch: 32 | Score: 2 | Best Score: 5 | Step: 11
Epoch: 33 | Score: 2 | Best Score: 5 | Step: 10
Epoch: 34 | Score: 1 | Best Score: 5 | Step: 7
Epoch: 35 | Score: 2 | Best Score: 5 | Step: 14
Epoch: 36 | Score: 1 | Best Score: 5 | Step: 5
Epoch: 37 | Score: 1 | Best Score: 5 | Step: 6
Epoch: 38 | Score: 4 | Best Score: 5 | Step: 20
Epoch: 39 | Score: 0 | Best Score: 5 | Step: 3
Epoch: 40 | Score: 2 | Best Score: 5 | Step: 13
Epoch: 41 | Score: 0 | Best Score: 5 | Step: 2
Epoch: 42 | Score: 0 | Best Score: 5 | Step: 2
Epoch: 43 | Score: 2 | Best Score: 5 | Step: 12
Epoch: 44 | Score: 1 | Best Score: 5 | Step: 9
Epoch: 45 | Score: 3 | Best Score: 5 | Step: 19
Epoch: 46 | Score: 1 | Best Score: 5 | Step: 6
Epoch: 47 | Score: 0 | Best Score: 5 | Step: 2
Epoch: 48 | Score: 3 | Best Score: 5 | Step: 19
Epoch: 49 | Score: 1 | Best Score: 5 | Step: 5
Epoch: 50 | Score: 4 | Best Score: 5 | Step: 24
Epoch: 51 | Score: 1 | Best Score: 5 | Step: 7
Epoch: 52 | Score: 2 | Best Score: 5 | Step: 11
Epoch: 53 | Score: 6 | Best Score: 6 | Step: 32
Epoch: 54 | Score: 0 | Best Score: 6 | Step: 4
Epoch: 55 | Score: 4 | Best Score: 6 | Step: 20
Epoch: 56 | Score: 2 | Best Score: 6 | Step: 11
